code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open,etf_name,etf_grade,etf_score,relative_strength,quality_score,quick_profit_score,oversold_score,held,cost,position_pnl,event_note,signal,action,final_score,priority
300058,蓝色光标,AI应用,核心池,12.14,-8.24,13.0,13.73,12.1,13.23,492798.0,10.96,1.1,20260717161424,0.024539877300614053,-11.580480699198837,0.33057851239670644,-6.615384615384611,人工智能ETF,E,0.42,0.74,67.39,4.9,53.58,False,0.0,0.0,,行业禁买,人工智能ETF为E级，停止新增,53.58,1
603259,药明康德,CXO,核心池,117.89,-7.17,126.79,127.99,117.7,127.0,1041495.0,3.48,1.08,20260717161436,0.018464528668610095,-7.891241503242441,0.16142735768904792,-7.019481031627106,医疗ETF,E,17.63,-2.67,68.04,0.81,53.57,False,0.0,0.0,,行业禁买,医疗ETF为E级，停止新增,53.57,1
688126,沪硅产业,半导体材料,核心池,26.66,-7.75,28.88,29.4,26.35,28.9,418118.0,5.28,0.9,20260717161452,0.10163934426229476,-9.31972789115646,1.17647058823529,-7.686980609418281,半导体ETF,E,7.53,-0.07,67.24,4.92,53.36,False,0.0,0.0,,行业禁买,半导体ETF为E级，停止新增,53.36,1
601088,中国神华,煤炭,核心池,43.95,1.57,43.18,44.44,43.02,43.27,210560.0,0.29,1.27,20260717161455,0.654929577464791,-1.1026102610260935,2.1617852161785134,1.7832329782306644,煤炭ETF,D,44.15,3.38,66.65,53.2,0.0,False,0.0,0.0,,行业禁买,煤炭ETF为D级，停止新增,53.2,1
601689,拓普集团,机器人,核心池,50.67,-6.98,54.9,54.93,50.25,54.47,201523.0,2.23,1.1,20260717161445,0.08974358974359012,-7.755324959038779,0.8358208955223878,-7.704918032786878,机器人ETF,E,15.19,-2.14,66.61,1.46,52.33,False,0.0,0.0,,行业禁买,机器人ETF为E级，停止新增,52.33,1
300913,兆龙互连,高速铜缆,核心池,33.22,-7.7,35.8,36.09,33.18,35.99,26216.0,2.66,1.0,20260717161418,0.013745704467353641,-7.952341368800231,0.12055455093429313,-7.20670391061452,通信ETF,E,0.0,2.27,64.84,7.47,51.47,False,0.0,0.0,,行业禁买,通信ETF为E级，停止新增,51.47,1
688111,金山办公,软件,核心池,223.5,-6.14,234.0,240.0,223.5,238.12,275716.0,2.58,1.03,20260717161445,0.0,-6.874999999999998,0.0,-4.487179487179482,云计算ETF,E,20.66,0.35,66.88,13.11,50.84,False,0.0,0.0,,行业禁买,云计算ETF为E级，停止新增,50.84,1
600489,中金黄金,黄金,核心池,19.06,-4.65,19.5,19.63,18.69,19.99,200238.0,2.16,1.32,20260717161454,0.393617021276594,-2.9037187977585366,1.9796682718030922,-2.2564102564102684,黄金ETF,D,41.25,-4.03,70.6,18.73,50.67,False,0.0,0.0,2026-07-14公告：中金黄金:中金黄金股份有限公司2026年半年度业绩预增公告,行业禁买,黄金ETF为D级，停止新增,50.67,1
688256,寒武纪,国产AI芯片,核心池,1190.58,-6.93,1268.0,1278.0,1156.0,1279.22,2020771.0,2.65,1.26,20260717161448,0.28344262295081907,-6.840375586854464,2.9913494809688412,-6.1056782334384945,科创芯片ETF,E,4.28,1.11,68.61,12.71,50.54,False,0.0,0.0,,行业禁买,科创芯片ETF为E级，停止新增,50.54,1
688082,盛美上海,半导体设备,核心池,300.5,-6.81,328.23,330.0,300.0,322.47,282625.0,1.89,1.03,20260717161431,0.016666666666666666,-8.939393939393936,0.16666666666667052,-8.448344148919972,半导体ETF,E,7.53,0.87,66.9,4.91,50.49,False,0.0,0.0,,行业禁买,半导体ETF为E级，停止新增,50.49,1
300763,锦浪科技,光伏,核心池,57.8,-5.39,60.96,61.23,57.5,61.09,63475.0,3.34,0.97,20260717161448,0.0804289544235918,-5.60182916870815,0.521739130434784,-5.183727034120745,光伏ETF,D,32.19,-1.88,65.61,11.07,50.46,False,0.0,0.0,,行业禁买,光伏ETF为D级，停止新增,50.46,1
