code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open
000725,京东方Ａ,自动发现,今日自动发现,6.0,1.69,5.88,6.05,5.79,5.9,713113.0,3.4,0.6,20260821143954,0.8076923076923083,-0.8264462809917328,3.626943005181338,2.0408163265306145
600176,中国巨石,自动发现,今日自动发现,42.14,1.74,40.8,42.33,39.15,41.42,790866.0,4.86,0.84,20260821143953,0.9402515723270447,-0.4488542404913698,7.6372924648786755,3.2843137254902066
002384,东山精密,自动发现,今日自动发现,202.01,2.2,198.08,205.0,196.0,197.67,945207.0,3.38,0.83,20260821143954,0.6677777777777768,-1.458536585365855,3.066326530612251,1.984046849757659
600487,亨通光电,自动发现,今日自动发现,62.4,0.61,60.89,63.3,59.48,62.02,936684.0,6.19,0.64,20260821143952,0.7643979057591627,-1.421800947867291,4.90921318090114,2.4798817539825935
002156,通富微电,自动发现,今日自动发现,63.9,1.19,63.82,65.92,63.01,63.15,574646.0,5.88,0.72,20260821143954,0.30584192439862523,-3.0643203883495174,1.4124742104427934,0.12535255405827783
300750,宁德时代,自动发现,今日自动发现,392.41,1.92,386.0,397.83,383.05,385.0,749625.0,0.45,1.13,20260821143954,0.6332882273342375,-1.3623909710177573,2.4435452290823667,1.6606217616580432
600522,中天科技,自动发现,今日自动发现,33.45,1.86,32.4,33.8,32.02,32.84,467783.0,4.14,0.52,20260821143953,0.8033707865168564,-1.0355029585798703,4.465958775765144,3.240740740740744
000938,紫光股份,自动发现,今日自动发现,36.49,2.33,35.6,36.58,35.2,35.66,508373.0,4.92,0.6,20260821143954,0.9347826086956547,-0.24603608529250032,3.664772727272725,2.499999999999991
002281,光迅科技,自动发现,今日自动发现,178.7,3.21,173.26,182.93,173.26,173.15,549813.0,3.92,0.86,20260821143954,0.5625646328852109,-2.312359919094742,3.139789911116231,3.139789911116231
300408,三环集团,自动发现,今日自动发现,113.69,1.95,111.01,115.5,109.64,111.51,435105.0,2.05,0.65,20260821143954,0.6911262798634809,-1.5670995670995724,3.6939073330901184,2.414196919196465
688525,佰维存储,自动发现,今日自动发现,238.93,1.82,235.0,240.8,232.27,234.67,379717.0,3.4,0.63,20260821143952,0.7807737397420863,-0.7765780730897065,2.8673526499332747,1.6723404255319263
300476,胜宏科技,自动发现,今日自动发现,253.79,0.13,251.01,257.0,248.51,253.45,533768.0,2.43,0.66,20260821143954,0.62190812720848,-1.2490272373540834,2.1246629914289272,1.1075255965897757
600584,长电科技,自动发现,今日自动发现,78.63,-1.07,78.29,80.5,77.51,79.48,692050.0,4.91,0.65,20260821143953,0.3745819397993285,-2.322981366459631,1.4449748419558706,0.434282794737495
000977,浪潮信息,自动发现,今日自动发现,76.43,1.8,75.49,76.69,74.25,75.08,365784.0,3.28,0.6,20260821143954,0.8934426229508233,-0.33902725257529687,2.9360269360269475,1.245198039475448
002475,立讯精密,自动发现,今日自动发现,54.81,2.76,52.98,55.22,52.81,53.34,496098.0,1.24,0.92,20260821143954,0.8298755186722003,-0.742484607026439,3.787161522438942,3.454133635334089
000636,风华高科,自动发现,今日自动发现,54.64,2.92,53.12,55.12,51.88,53.09,621010.0,10.04,0.81,20260821143954,0.8518518518518526,-0.870827285921616,5.3199691595990695,2.8614457831325435
688008,澜起科技,自动发现,今日自动发现,201.1,1.0,200.22,204.18,199.11,199.11,387105.0,1.68,0.51,20260821143954,0.39250493096646616,-1.5084729160544708,0.9994475415599391,0.4395165318149985
603083,剑桥科技,自动发现,今日自动发现,180.88,1.0,179.14,190.85,177.48,179.09,453528.0,8.94,0.89,20260821143954,0.254300673148841,-5.223997904113176,1.9157088122605304,0.9713073573741182
300604,长川科技,自动发现,今日自动发现,280.08,1.57,274.05,284.58,270.02,275.74,323204.0,2.37,0.66,20260821143954,0.690934065934066,-1.5812776723592714,3.7256499518554254,2.2003284072249496
600105,永鼎股份,自动发现,今日自动发现,39.84,2.55,38.53,40.66,37.97,38.85,421854.0,7.29,0.76,20260821143954,0.6951672862453554,-2.016724053123442,4.924940742691608,3.399948092395544
600667,太极实业,自动发现,今日自动发现,21.48,1.27,21.11,21.95,20.8,21.21,374180.0,8.33,0.6,20260821143954,0.5913043478260874,-2.14123006833713,3.2692307692307576,1.7527238275698798
601869,XD长飞光,自动发现,今日自动发现,364.88,2.0,355.0,366.9,350.88,357.71,318693.0,2.18,0.69,20260821143953,0.8739076154806502,-0.5505587353502261,3.989968080255357,2.7830985915493045
600183,生益科技,自动发现,今日自动发现,133.33,5.58,126.03,134.86,124.88,126.28,809053.0,2.56,0.95,20260821143954,0.8466933867735472,-1.1345098620791916,6.766495836002573,5.792271681345729
000988,华工科技,自动发现,今日自动发现,106.98,2.69,103.71,108.0,103.5,104.18,339232.0,3.17,0.66,20260821143954,0.7733333333333342,-0.9444444444444366,3.3623188405797144,3.1530228521839954
600547,XD山东黄,自动发现,今日自动发现,37.04,4.93,35.85,37.2,34.8,35.3,507576.0,3.86,1.46,20260821143954,0.9333333333333319,-0.43010752688172893,6.436781609195408,3.319386331938623
603259,药明康德,自动发现,今日自动发现,163.3,-2.74,164.0,166.39,162.11,167.9,838629.0,2.07,0.88,20260821143954,0.2780373831775713,-1.8570827573772264,0.7340694590093122,-0.4268292682926722
301217,铜冠铜箔,自动发现,今日自动发现,114.87,1.48,112.22,115.92,110.08,113.19,283464.0,3.01,0.6,20260821143954,0.8202054794520554,-0.9057971014492683,4.351380813953498,2.3614328996613754
300274,阳光电源,自动发现,今日自动发现,113.23,2.11,109.93,114.59,109.71,110.89,317578.0,1.77,0.75,20260821143954,0.7213114754098368,-1.1868400383977629,3.2084586637499024,3.0019103065587194
688072,拓荆科技,自动发现,今日自动发现,676.1,0.72,677.0,699.66,670.3,671.26,318200.0,1.64,0.79,20260821143954,0.19754768392370795,-3.367349855644164,0.8652842011039885,-0.13293943870014147
688048,长光华芯,自动发现,今日自动发现,307.24,1.77,301.9,322.0,295.73,301.89,290452.0,5.31,0.93,20260821143952,0.43814236771983245,-4.583850931677014,3.892063706759541,1.768797615104356
688146,中船特气,自动发现,今日自动发现,263.49,1.0,261.5,274.99,256.57,260.88,359981.0,9.35,0.75,20260821143953,0.37567861020629806,-4.181970253463763,2.6971196944303832,0.7609942638623357
300475,香农芯创,自动发现,今日自动发现,158.78,1.04,157.16,161.04,154.6,157.15,275336.0,3.87,0.61,20260821143954,0.6490683229813677,-1.403378042722303,2.703751617076322,1.0307966403665159
300570,太辰光,自动发现,今日自动发现,213.7,0.14,213.0,230.46,205.48,213.4,705989.0,16.84,1.25,20260821143954,0.3290632506004801,-7.272411698342451,4.000389332295118,0.3286384976525669
600869,远东股份,自动发现,今日自动发现,16.9,1.81,16.56,17.3,16.01,16.6,318562.0,8.65,1.34,20260821143955,0.6899224806201532,-2.3121387283237094,5.55902560899435,2.0531400966183666
300223,君正股份,自动发现,今日自动发现,138.82,0.38,138.09,140.46,136.71,138.3,312835.0,5.34,0.63,20260821143954,0.5626666666666628,-1.1675921970667913,1.5434130641503785,0.528640741545372
688347,华虹宏力,自动发现,今日自动发现,233.34,0.28,232.76,238.5,229.02,232.68,295848.0,3.1,0.53,20260821143952,0.45569620253164533,-2.1635220125786114,1.8862981399004441,0.2491837085409898
000657,中钨高新,自动发现,今日自动发现,67.96,5.45,64.51,68.6,63.91,64.45,500546.0,5.17,0.88,20260821143954,0.8635394456289976,-0.932944606413999,6.337036457518375,5.348008060765763
301526,国际复材,自动发现,今日自动发现,32.41,-0.25,32.49,32.85,31.13,32.49,368188.0,8.15,0.8,20260821143954,0.7441860465116255,-1.3394216133942316,4.11178927079987,-0.2462296091105154
603993,洛阳钼业,自动发现,今日自动发现,18.67,2.19,18.39,18.73,18.19,18.27,292920.0,0.91,0.84,20260821143955,0.8888888888888911,-0.32034169781098853,2.638812534359536,1.522566612289289
002463,沪电股份,自动发现,今日自动发现,121.16,5.98,113.67,122.51,113.39,114.32,553625.0,2.42,1.26,20260821143954,0.8519736842105254,-1.1019508611541995,6.852456124878725,6.58924958212368
001309,德明利,自动发现,今日自动发现,419.52,5.38,398.1,423.0,393.0,398.1,556651.0,8.29,0.88,20260821143954,0.8839999999999993,-0.8226950354609963,6.74809160305343,5.380557648831941
002428,云南锗业,自动发现,今日自动发现,100.92,-2.55,103.0,105.0,99.69,103.56,566112.0,8.51,0.65,20260821143954,0.2316384180790967,-3.8857142857142812,1.2338248570568755,-2.019417475728158
300757,罗博特科,自动发现,今日自动发现,506.49,0.67,511.02,524.7,501.0,503.11,264739.0,3.17,0.82,20260821143954,0.2316455696202531,-3.4705546026300826,1.095808383233532,-0.886462369378882
600489,中金黄金,自动发现,今日自动发现,27.2,3.15,26.79,27.3,26.47,26.37,299572.0,2.29,1.39,20260821143952,0.8795180722891551,-0.3663003663003761,2.757839063090284,1.5304217991787938
002436,兴森科技,自动发现,今日自动发现,35.35,4.55,33.5,35.99,33.4,33.81,412309.0,7.77,1.04,20260821143954,0.7528957528957531,-1.7782717421505945,5.838323353293418,5.5223880597014885
600519,贵州茅台,自动发现,今日自动发现,1274.12,-1.35,1291.5,1291.5,1272.01,1291.5,385635.0,0.24,0.78,20260821143952,0.10826064648537194,-1.3457220286488658,0.1658791990629016,-1.3457220286488658
688766,普冉股份,自动发现,今日自动发现,466.28,-2.93,470.0,481.86,454.71,480.36,545462.0,7.81,0.76,20260821143954,0.4261510128913436,-3.233304279251248,2.5444788986386913,-0.7914893617021357
688167,炬光科技,自动发现,今日自动发现,282.61,-0.14,284.09,293.99,276.0,283.0,307281.0,8.27,0.9,20260821143954,0.36742634797109563,-3.8708799619034617,2.3949275362318945,-0.5209616670773243
000426,兴业银锡,自动发现,今日自动发现,40.85,5.94,39.58,41.02,39.22,38.56,470141.0,6.6,1.95,20260821143954,0.9055555555555548,-0.4144319843978561,4.156042835288121,3.208691258211216
600549,厦门钨业,自动发现,今日自动发现,55.64,4.41,53.82,56.19,53.29,53.29,307250.0,3.59,1.03,20260821143953,0.8103448275862077,-0.9788218544224847,4.409832989303819,3.3816425120772875
002185,华天科技,自动发现,今日自动发现,17.42,0.4,17.25,17.62,17.02,17.35,239193.0,4.15,0.51,20260821143954,0.6666666666666686,-1.1350737797956811,2.350176263219761,0.9855072463768266
301205,联特科技,自动发现,今日自动发现,302.99,1.17,300.01,320.1,292.36,299.5,265764.0,10.4,1.06,20260821143954,0.38320115356885337,-5.345204623555144,3.6359283075660054,0.9933002233258881
300857,协创数据,自动发现,今日自动发现,247.85,0.19,244.9,253.0,244.03,247.38,258961.0,2.14,0.49,20260821143954,0.4258639910813817,-2.0355731225296436,1.5653813055771737,1.204573295222544
300136,信维通信,自动发现,今日自动发现,61.11,2.5,58.76,61.78,58.58,59.62,238864.0,4.78,0.76,20260821143954,0.7906249999999997,-1.084493363548078,4.318880163878469,3.9993192648059894
300059,东方财富,自动发现,今日自动发现,18.87,0.37,18.74,18.99,18.63,18.8,256623.0,1.02,0.74,20260821143954,0.6666666666666733,-0.6319115323854541,1.2882447665056418,0.6937033084311706
300433,蓝思科技,自动发现,今日自动发现,37.31,-1.76,37.3,37.8,36.47,37.98,340564.0,1.84,0.73,20260821143954,0.6315789473684245,-1.2962962962962843,2.303262955854146,0.026809651474546392
000021,深科技,自动发现,今日自动发现,37.96,1.15,37.16,38.2,36.83,37.53,211557.0,3.57,0.5,20260821143954,0.8248175182481743,-0.6282722513089034,3.06815096388815,2.1528525296017342
002409,雅克科技,自动发现,今日自动发现,138.75,0.27,137.89,140.88,135.46,138.38,240837.0,5.46,0.72,20260821143954,0.607011070110701,-1.5119250425894348,2.4287612579359186,0.6236855464500701
603799,华友钴业,自动发现,今日自动发现,40.59,3.15,39.05,41.08,39.05,39.35,241128.0,3.17,1.12,20260821143954,0.758620689655175,-1.192794547224918,3.943661971831003,3.943661971831003
