code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open
300433,蓝思科技,自动发现,今日自动发现,35.91,3.13,35.1,36.8,35.0,34.82,483077.0,2.69,1.3,20260807143833,0.5055555555555544,-2.418478260869572,2.59999999999998,2.3076923076922995
688702,盛科通信,自动发现,今日自动发现,403.0,3.33,385.0,408.99,372.01,390.02,501720.0,6.39,1.27,20260807143832,0.8380205516495401,-1.4645834861488072,8.330421225235884,4.675324675324677
300058,蓝色光标,自动发现,今日自动发现,15.79,2.93,15.08,15.96,14.63,15.34,938155.0,17.59,0.96,20260807143833,0.8721804511278183,-1.06516290726818,7.928913192071074,4.708222811671092
600667,太极实业,自动发现,今日自动发现,19.6,2.24,18.9,19.98,18.45,19.17,695704.0,17.14,0.97,20260807143831,0.7516339869281055,-1.9019019019018923,6.233062330623329,3.70370370370372
603083,剑桥科技,自动发现,今日自动发现,154.92,1.39,155.06,161.45,152.3,152.8,393823.0,9.11,0.96,20260807143834,0.28633879781420574,-4.04459585010839,1.7202889034799496,-0.09028763059462097
002185,华天科技,自动发现,今日自动发现,17.92,3.82,17.27,18.05,17.12,17.26,700813.0,11.91,1.14,20260807143833,0.8602150537634419,-0.720221606648197,4.672897196261694,3.763752171395507
600111,北方稀土,自动发现,今日自动发现,43.98,4.94,41.2,45.1,41.18,41.91,570552.0,3.61,2.06,20260807143833,0.7142857142857133,-2.4833702882483433,6.7994171928120295,6.747572815533975
300475,香农芯创,自动发现,今日自动发现,158.45,3.84,152.59,160.78,150.7,152.59,531774.0,7.53,1.08,20260807143833,0.7688492063492054,-1.4491852220425483,5.142667551426672,3.840356510911591
300418,昆仑万维,自动发现,今日自动发现,44.9,2.28,43.73,45.52,42.46,43.9,398767.0,7.7,0.95,20260807143833,0.7973856209150313,-1.362038664323384,5.746585021196404,2.6755088040246955
688361,中科飞测,自动发现,今日自动发现,349.59,1.33,345.67,359.99,333.09,345.0,335266.0,2.75,0.86,20260807143834,0.613382899628252,-2.8889691380316163,4.953616139782047,1.1340295657708
002851,麦格米特,自动发现,今日自动发现,124.13,2.33,123.48,126.8,120.75,121.3,365228.0,5.97,0.95,20260807143833,0.5586776859504128,-2.1056782334384905,2.7991718426501055,0.5264010366051064
001309,德明利,自动发现,今日自动发现,404.84,4.27,388.32,412.25,388.0,388.25,926182.0,13.98,0.88,20260807143833,0.6944329896907206,-1.7974530018192936,4.340206185567008,4.254223320972383
002409,雅克科技,自动发现,今日自动发现,148.66,2.52,145.01,150.95,142.51,145.01,430627.0,9.15,0.77,20260807143833,0.7286729857819914,-1.5170586286849863,4.315486632517018,2.5170677884283954
688126,沪硅产业,自动发现,今日自动发现,26.37,1.89,25.5,26.6,25.0,25.88,314803.0,4.27,1.25,20260807143834,0.8562499999999998,-0.8646616541353347,5.479999999999996,3.4117647058823586
300059,东方财富,自动发现,今日自动发现,19.9,-0.55,19.95,19.97,19.73,20.01,441582.0,1.67,0.89,20260807143833,0.7083333333333303,-0.3505257886830315,0.8616320324378979,-0.25062656641604564
