code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open
002432,九安医疗,自动发现,今日自动发现,71.1,2.02,68.5,73.45,68.49,69.69,299974.0,9.08,1.12,20260806143924,0.5262096774193539,-3.1994554118448093,3.8107752956636043,3.795620437956204
600519,贵州茅台,自动发现,今日自动发现,1310.0,0.27,1310.0,1314.4,1300.01,1306.45,306541.0,0.19,0.53,20260806143927,0.6942321056289048,-0.3347534996956836,0.7684556272643972,0.0
301396,宏景科技,自动发现,今日自动发现,197.91,-0.5,197.84,203.8,193.99,198.9,487559.0,17.35,1.4,20260806143924,0.3995922528032606,-2.89008832188421,2.020722717665846,0.03538212697129506
688017,绿的谐波,自动发现,今日自动发现,335.05,-1.61,334.15,343.58,330.11,340.54,345336.0,5.59,0.8,20260806143927,0.36674090571640744,-2.482682344723197,1.496470873345257,0.26934011671406743
300054,鼎龙股份,自动发现,今日自动发现,76.39,3.2,73.0,77.82,72.0,74.02,301418.0,5.34,0.95,20260806143924,0.7542955326460491,-1.837573888460542,6.0972222222222205,4.643835616438352
600118,中国卫星,自动发现,今日自动发现,65.05,3.04,62.5,66.4,62.4,63.13,282846.0,3.69,1.3,20260806143927,0.6624999999999984,-2.033132530120496,4.246794871794868,4.079999999999995
300757,罗博特科,自动发现,今日自动发现,470.8,-0.88,466.0,478.0,458.18,475.0,305434.0,4.0,0.72,20260806143924,0.6367305751765897,-1.5062761506276168,2.754376009428605,1.0300429184549431
300570,太辰光,自动发现,今日自动发现,136.54,3.2,131.42,140.5,126.15,132.3,364700.0,14.08,1.16,20260806143924,0.7240418118466893,-2.818505338078292,8.236226714229078,3.8959062547557544
601168,西部矿业,自动发现,今日自动发现,39.5,-3.71,41.95,42.62,39.21,41.02,403842.0,4.18,1.61,20260806143926,0.08504398826979456,-7.320506804317217,0.7396072430502443,-5.840286054827182
688111,金山办公,自动发现,今日自动发现,268.91,-3.67,273.57,281.98,268.51,279.15,406697.0,3.2,0.81,20260806143925,0.029695619896067803,-4.6350805021632695,0.14897024319393548,-1.7034031509302827
603799,华友钴业,自动发现,今日自动发现,41.23,-1.88,42.18,42.5,40.87,42.02,327377.0,4.16,1.44,20260806143926,0.22085889570552078,-2.988235294117658,0.8808416931734842,-2.2522522522522626
002407,多氟多,自动发现,今日自动发现,34.39,4.82,32.41,34.8,32.4,32.81,648735.0,17.8,1.42,20260806143924,0.8291666666666679,-1.1781609195402165,6.141975308641978,6.109225547670483
300058,蓝色光标,自动发现,今日自动发现,15.17,-3.56,15.42,15.75,14.86,15.73,807581.0,15.19,0.88,20260806143924,0.3483146067415734,-3.682539682539687,2.0861372812920553,-1.6212710765240002
002636,金安国纪,自动发现,今日自动发现,59.33,5.61,55.61,61.62,55.61,56.18,451456.0,10.63,1.71,20260806143924,0.6189683860232945,-3.7163258682246014,6.68944434454235,6.68944434454235
301511,德福科技,自动发现,今日自动发现,77.5,0.96,75.24,80.23,73.18,76.76,278154.0,9.6,1.32,20260806143924,0.6127659574468078,-3.402717188084259,5.903252254714397,3.003721424774053
301377,鼎泰高科,自动发现,今日自动发现,426.78,2.57,411.01,448.0,401.88,416.07,261694.0,6.21,1.32,20260806143924,0.5398959236773628,-4.736607142857152,6.19587936697521,3.836889613391392
002747,埃斯顿,自动发现,今日自动发现,34.51,0.7,33.56,35.5,33.56,34.27,282924.0,10.41,0.99,20260806143924,0.4896907216494829,-2.7887323943662,2.83075089392133,2.83075089392133
600580,卧龙电驱,自动发现,今日自动发现,36.71,-0.41,35.97,37.4,35.6,36.86,273716.0,4.8,0.93,20260806143927,0.6166666666666674,-1.8449197860962552,3.117977528089888,2.0572699471782085
002484,江海股份,自动发现,今日自动发现,64.4,0.25,62.0,66.07,61.04,64.24,253389.0,4.82,0.82,20260806143924,0.6679920477137198,-2.5276222188587716,5.504587155963314,3.8709677419354938
002155,湖南黄金,自动发现,今日自动发现,25.11,1.74,25.83,25.9,24.59,24.68,239585.0,6.06,2.06,20260806143924,0.39694656488549623,-3.0501930501930508,2.1146807645384236,-2.7874564459930307
002491,通鼎互联,自动发现,今日自动发现,16.35,1.81,15.9,16.75,15.73,16.06,312330.0,16.34,1.52,20260806143924,0.6078431372549032,-2.3880597014925287,3.9415130324221392,2.8301886792452935
300033,同花顺,自动发现,今日自动发现,239.03,-1.36,239.0,245.2,237.5,242.33,297811.0,2.82,0.82,20260806143924,0.19870129870129916,-2.516313213703092,0.6442105263157805,0.01255230125523088
601208,东材科技,自动发现,今日自动发现,41.66,5.92,39.33,43.1,39.33,39.33,375966.0,9.03,1.54,20260806143926,0.6180371352785137,-3.341067285382837,5.9242308670226285,5.9242308670226285
002938,鹏鼎控股,自动发现,今日自动发现,93.62,2.73,89.0,96.17,88.03,91.13,256752.0,1.2,1.04,20260806143927,0.686732186732187,-2.651554538837475,6.350107917755321,5.1910112359550675
600392,盛和资源,自动发现,今日自动发现,22.65,-0.04,22.97,23.34,22.36,22.66,258546.0,6.44,1.72,20260806143927,0.29591836734693777,-2.9562982005141403,1.2969588550983957,-1.3931214627775357
002396,星网锐捷,自动发现,今日自动发现,28.97,0.94,27.98,29.4,27.61,28.7,284869.0,13.13,1.34,20260806143927,0.7597765363128492,-1.4625850340136082,4.925751539297352,3.5382416011436657
600900,长江电力,自动发现,今日自动发现,27.72,-0.14,27.77,27.83,27.57,27.76,273076.0,0.4,0.69,20260806143928,0.5769230769230759,-0.39525691699604515,0.5440696409140244,-0.1800504141159509
