code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open,etf_name,etf_grade,etf_score,relative_strength,quality_score,quick_profit_score,oversold_score,held,cost,position_pnl,event_note,signal,action,final_score,priority
301526,国际复材,自动发现,今日自动发现,26.13,-17.28,33.0,33.47,25.98,31.59,509511.0,12.54,1.26,20260720142439,0.020026702269692737,-21.930086644756496,0.5773672055427115,-20.818181818181824,,C,50.0,-17.28,55.41,0.0,87.71,False,0,0,,回避,当前无优势,87.71,0
688110,东芯股份,自动发现,今日自动发现,97.08,-16.9,121.11,121.99,96.74,116.83,350861.0,7.41,1.81,20260720142439,0.0134653465346536,-20.4197065333224,0.3514575149886401,-19.841466435471887,,C,50.0,-16.9,55.09,0.0,86.51,False,0,0,,回避,当前无优势,86.51,0
688048,长光华芯,自动发现,今日自动发现,284.76,-16.54,350.99,359.99,281.09,341.21,560333.0,9.85,1.5,20260720142440,0.046514575411914,-20.89780271674213,1.3056316482265462,-18.869483461067272,,C,50.0,-16.54,55.5,0.0,85.5,False,0,0,,回避,当前无优势,85.5,0
600188,兖矿能源,煤炭,核心池,20.79,10.0,19.0,20.79,19.0,18.9,148239.0,1.22,1.3,20260720142436,1.0,0.0,9.421052631578952,9.421052631578952,煤炭ETF,S,91.06,4.73,66.34,81.1,0.0,False,0,0,,回避,当前无优势,81.1,0
601991,大唐发电,自动发现,今日自动发现,6.33,9.14,5.68,6.38,5.45,5.8,462585.0,6.2,1.76,20260720142438,0.9462365591397851,-0.7836990595611271,16.14678899082569,11.443661971830998,,C,50.0,9.14,55.33,78.96,0.0,False,0,0,,回避,当前无优势,78.96,0
300475,香农芯创,自动发现,今日自动发现,151.27,-13.11,180.99,183.0,150.53,174.1,639264.0,8.64,0.97,20260720142439,0.022790267939636868,-17.33879781420764,0.49159635952966685,-16.42079672910105,,C,50.0,-13.11,55.61,0.0,75.23,False,0,0,,回避,当前无优势,75.23,0
300285,国瓷材料,自动发现,今日自动发现,49.3,-12.93,59.95,60.2,49.1,56.62,440269.0,9.67,1.19,20260720142439,0.018018018018017633,-18.106312292358815,0.40733197556006573,-17.76480400333612,,C,50.0,-12.93,55.29,0.0,74.64,False,0,0,,回避,当前无优势,74.64,0
601601,中国太保,保险,核心池,31.3,5.21,29.79,31.83,29.75,29.75,299697.0,1.41,1.75,20260720142439,0.7451923076923086,-1.6650958215519873,5.210084033613449,5.068815038603569,沪深300ETF,B,59.18,5.23,66.95,69.59,0.0,False,0,0,,回避,当前无优势,69.59,0
300757,罗博特科,自动发现,今日自动发现,366.88,-11.17,425.0,429.0,366.88,413.0,351621.0,5.52,1.67,20260720142439,0.0,-14.480186480186486,0.0,-13.675294117647063,,C,50.0,-11.17,55.09,0.0,69.32,False,0,0,,回避,当前无优势,69.32,0
600536,中国软件,软件,核心池,34.51,5.7,32.01,35.89,31.36,32.65,170786.0,6.07,1.32,20260720142437,0.6953642384105956,-3.845082195597671,10.044642857142861,7.810059356451116,云计算ETF,B,67.43,4.41,66.46,69.26,0.0,False,0,0,,回避,当前无优势,69.26,0
600519,贵州茅台,白酒消费,核心池,1318.98,5.27,1270.0,1329.0,1266.0,1253.0,1220053.0,0.75,2.07,20260720142437,0.8409523809523812,-0.7539503386004509,4.184834123222747,3.8566929133858174,酒ETF,A,81.26,1.88,68.17,68.09,0.0,False,0,0,,回避,当前无优势,68.09,0
300136,信维通信,自动发现,今日自动发现,62.12,-10.63,72.5,72.96,62.1,69.51,446050.0,8.08,1.1,20260720142439,0.0018416206261506478,-14.857456140350877,0.032206119162636604,-14.317241379310353,,C,50.0,-10.63,55.3,0.0,67.74,False,0,0,,回避,当前无优势,67.74,0
688271,联影医疗,医疗器械,核心池,113.96,3.42,109.09,114.44,107.89,110.19,100993.0,1.09,1.28,20260720142437,0.9267175572519077,-0.41943376441804237,5.626100658077671,4.464203868365568,医疗ETF,B,66.59,2.79,66.01,67.52,0.0,False,0,0,,回避,当前无优势,67.52,0
688627,精智达,自动发现,今日自动发现,458.93,-10.36,527.0,549.0,455.02,511.98,356456.0,7.61,1.27,20260720142437,0.041604596722707214,-16.40619307832423,0.8593028877851516,-12.916508538899429,,C,50.0,-10.36,55.1,0.0,66.9,False,0,0,,回避,当前无优势,66.9,0
001309,德明利,自动发现,今日自动发现,482.89,-10.0,482.89,500.0,482.89,536.54,852835.0,10.67,3.03,20260720142439,0.0,-3.422000000000003,0.0,0.0,,C,50.0,-10.0,55.86,0.0,65.94,False,0,0,,回避,当前无优势,65.94,0
002281,光迅科技,自动发现,今日自动发现,170.51,-10.0,186.0,188.0,170.51,189.45,800913.0,5.82,1.2,20260720142439,0.0,-9.303191489361707,0.0,-8.32795698924732,,C,50.0,-10.0,55.81,0.0,65.93,False,0,0,,回避,当前无优势,65.93,0
600176,中国巨石,自动发现,今日自动发现,39.42,-10.0,45.5,45.8,39.42,43.8,812744.0,4.9,1.12,20260720142439,0.0,-13.930131004366809,0.0,-13.362637362637365,,C,50.0,-10.0,55.82,0.0,65.93,False,0,0,,回避,当前无优势,65.93,0
000988,华工科技,自动发现,今日自动发现,105.86,-10.0,118.0,119.4,105.86,117.62,717950.0,6.48,1.2,20260720142439,0.0,-11.34003350083752,0.0,-10.288135593220337,,C,50.0,-10.0,55.71,0.0,65.91,False,0,0,,回避,当前无优势,65.91,0
002185,华天科技,自动发现,今日自动发现,16.85,-9.99,18.6,18.71,16.85,18.72,749494.0,12.82,0.75,20260720142439,0.0,-9.941207910208439,0.0,-9.408602150537638,,C,50.0,-9.99,55.75,0.0,65.89,False,0,0,,回避,当前无优势,65.89,0
000021,深科技,自动发现,今日自动发现,35.11,-10.0,39.95,40.5,35.11,39.01,551694.0,9.35,0.92,20260720142439,0.0,-13.308641975308644,0.0,-12.115143929912398,,C,50.0,-10.0,55.48,0.0,65.88,False,0,0,,回避,当前无优势,65.88,0
600105,永鼎股份,自动发现,今日自动发现,36.07,-10.0,41.0,41.45,36.07,40.08,480053.0,8.61,1.4,20260720142440,0.0,-12.979493365500606,0.0,-12.024390243902438,,C,50.0,-10.0,55.36,0.0,65.86,False,0,0,,回避,当前无优势,65.86,0
002008,大族激光,自动发现,今日自动发现,91.72,-10.0,103.96,105.0,91.72,101.91,502312.0,5.44,1.05,20260720142439,0.0,-12.647619047619052,0.0,-11.773759138130046,,C,50.0,-10.0,55.4,0.0,65.86,False,0,0,,回避,当前无优势,65.86,0
002851,麦格米特,自动发现,今日自动发现,122.93,-10.0,133.31,133.6,122.93,136.59,437367.0,7.53,1.02,20260720142439,0.0,-7.986526946107775,0.0,-7.786362613457354,,C,50.0,-10.0,55.28,0.0,65.85,False,0,0,,回避,当前无优势,65.85,0
603083,剑桥科技,自动发现,今日自动发现,158.52,-10.0,176.0,176.76,158.52,176.13,366791.0,8.12,1.05,20260720142440,0.0,-10.319076714188725,0.0,-9.931818181818175,,C,50.0,-10.0,55.13,0.0,65.82,False,0,0,,回避,当前无优势,65.82,0
002409,雅克科技,自动发现,今日自动发现,130.5,-10.0,149.11,150.0,130.5,145.0,360707.0,8.1,0.89,20260720142439,0.0,-13.0,0.0,-12.480718932331847,,C,50.0,-10.0,55.11,0.0,65.82,False,0,0,,回避,当前无优势,65.82,0
002407,多氟多,自动发现,今日自动发现,28.12,-9.99,31.66,32.0,28.12,31.24,379286.0,11.91,1.19,20260720142439,0.0,-12.124999999999996,0.0,-11.181301326595072,,C,50.0,-9.99,55.16,0.0,65.8,False,0,0,,回避,当前无优势,65.8,0
000636,风华高科,自动发现,今日自动发现,41.88,-9.99,46.53,47.3,41.88,46.53,354615.0,7.07,1.07,20260720142439,0.0,-11.45877378435517,0.0,-9.993552546744034,,C,50.0,-9.99,55.1,0.0,65.79,False,0,0,,回避,当前无优势,65.79,0
601318,中国平安,保险,核心池,52.68,3.91,50.72,53.2,50.71,50.7,744136.0,1.33,1.71,20260720142438,0.7911646586345371,-0.9774436090225658,3.8848353381975897,3.8643533123028373,沪深300ETF,B,59.18,3.93,67.74,65.3,0.0,False,0,0,,回避,当前无优势,65.3,0
601088,中国神华,煤炭,核心池,45.67,3.91,43.9,45.83,43.73,43.95,216407.0,0.29,1.36,20260720142437,0.9238095238095255,-0.34911629936722477,4.436313743425568,4.031890660592263,煤炭ETF,S,91.06,-1.36,66.67,63.87,0.0,False,0,0,,回避,当前无优势,63.87,0
300666,江丰电子,自动发现,今日自动发现,197.99,-9.2,225.0,229.0,197.0,218.04,402808.0,8.65,0.95,20260720142439,0.030937500000000284,-13.541484716157203,0.5025380710659944,-12.00444444444444,,C,50.0,-9.2,55.21,0.0,63.43,False,0,0,,回避,当前无优势,63.43,0
300408,三环集团,自动发现,今日自动发现,89.99,-9.11,102.84,104.0,89.3,99.01,674766.0,3.81,1.16,20260720142439,0.046938775510203916,-13.47115384615385,0.7726763717805119,-12.495138078568658,,C,50.0,-9.11,55.66,0.0,63.24,False,0,0,,回避,当前无优势,63.24,0
601288,农业银行,银行,核心池,6.56,2.66,6.35,6.59,6.33,6.39,331836.0,0.16,1.38,20260720142437,0.8846153846153836,-0.4552352048558417,3.633491311216419,3.307086614173227,沪深300ETF,B,59.18,2.68,67.04,62.57,0.0,False,0,0,,回避,当前无优势,62.57,0
000657,中钨高新,自动发现,今日自动发现,55.47,-8.71,63.79,64.0,55.37,60.76,376844.0,4.36,1.14,20260720142439,0.011587485515643267,-13.328125000000002,0.1806032147372294,-13.042796676595081,,C,50.0,-8.71,55.15,0.0,61.95,False,0,0,,回避,当前无优势,61.95,0
600900,长江电力,红利电力,核心池,28.74,2.68,27.75,28.98,27.75,27.99,529398.0,0.76,1.25,20260720142439,0.8048780487804863,-0.8281573498964856,3.5675675675675533,3.5675675675675533,红利ETF,A,79.87,-0.19,67.45,60.73,0.0,False,0,0,,回避,当前无优势,60.73,0
601728,中国电信,通信运营,核心池,6.19,3.0,6.01,6.21,5.92,6.01,125677.0,0.26,1.87,20260720142439,0.9310344827586222,-0.32206119162639935,4.560810810810811,2.9950083194675736,,C,50.0,3.0,66.2,60.55,0.0,False,0,0,,回避,当前无优势,60.55,0
000333,美的集团,家电消费,核心池,83.9,1.44,81.23,84.18,81.11,82.71,366812.0,0.64,1.23,20260720142436,0.9087947882736155,-0.3326205749584199,3.439773147577374,3.2869629447248583,沪深300ETF,B,59.18,1.46,71.13,60.42,0.0,False,0,0,2026-07-20公告：美的集团:关于以集中竞价交易方式回购A股股份进展情况的公告,回避,当前无优势,60.42,0
000568,泸州老窖,白酒消费,核心池,86.65,5.08,83.5,88.43,83.5,82.46,223602.0,1.75,1.73,20260720142436,0.6389452332657204,-2.0128915526405056,3.772455089820359,3.772455089820359,酒ETF,A,81.26,1.69,66.7,59.95,0.0,False,0,0,,回避,当前无优势,59.95,0
688766,普冉股份,自动发现,今日自动发现,393.7,-8.01,460.53,466.68,390.0,428.0,439566.0,6.87,1.12,20260720142440,0.048252477829942464,-15.638124625010718,0.9487179487179365,-14.51154105052873,,C,50.0,-8.01,55.29,0.0,59.88,False,0,0,,回避,当前无优势,59.88,0
000858,五粮液,白酒消费,核心池,75.15,3.28,72.8,76.3,72.8,72.76,418342.0,1.43,1.52,20260720142436,0.6714285714285738,-1.507208387942327,3.2280219780219888,3.2280219780219888,酒ETF,A,81.26,-0.11,71.24,59.38,0.0,False,0,0,2026-07-16公告：五粮液:关于2025年度分红派息实施后调整回购股份价格上限的公告,回避,当前无优势,59.38,0
000963,华东医药,医药,核心池,30.87,2.56,30.0,31.25,29.92,30.1,82564.0,1.53,0.95,20260720142436,0.7142857142857146,-1.2159999999999949,3.175133689839571,2.9000000000000137,医疗ETF,B,66.59,1.93,65.83,59.24,0.0,False,0,0,,回避,当前无优势,59.24,0
603259,药明康德,CXO,核心池,122.0,3.49,117.74,124.78,117.01,117.89,730274.0,2.41,0.84,20260720142436,0.6422136422136419,-2.227921141208533,4.2645927698487185,3.6181416680822087,医疗ETF,B,66.59,2.86,67.73,58.24,0.0,False,0,0,,回避,当前无优势,58.24,0
603288,海天味业,食品消费,核心池,36.75,2.08,36.01,36.95,35.72,36.0,99514.0,0.49,1.22,20260720142437,0.8373983739837381,-0.5412719891745632,2.883538633818583,2.0549847264648813,沪深300ETF,B,59.18,2.1,66.0,58.21,0.0,False,0,0,,回避,当前无优势,58.21,0
601166,兴业银行,银行,核心池,18.17,2.37,17.69,18.36,17.66,17.75,265426.0,0.69,1.61,20260720142436,0.7285714285714315,-1.0348583877995532,2.887882219705551,2.713397399660833,沪深300ETF,B,59.18,2.39,66.85,58.19,0.0,False,0,0,,回避,当前无优势,58.19,0
601398,工商银行,银行,核心池,7.68,1.45,7.5,7.71,7.48,7.57,391232.0,0.19,1.15,20260720142438,0.869565217391303,-0.3891050583657574,2.6737967914438387,2.400000000000002,沪深300ETF,B,59.18,1.47,67.18,57.75,0.0,False,0,0,,回避,当前无优势,57.75,0
600887,伊利股份,食品消费,核心池,26.7,2.26,26.02,27.0,26.0,26.11,223286.0,1.33,1.54,20260720142437,0.6999999999999993,-1.1111111111111183,2.6923076923076827,2.613374327440421,沪深300ETF,B,59.18,2.28,66.7,57.22,0.0,False,0,0,,回避,当前无优势,57.22,0
000063,中兴通讯,自动发现,今日自动发现,33.46,-7.06,36.0,36.18,33.33,36.0,954193.0,6.82,0.99,20260720142439,0.045614035087720176,-7.51796572692095,0.3900390039003998,-7.055555555555548,,C,50.0,-7.06,55.96,0.0,57.13,False,0,0,,回避,当前无优势,57.13,0
600276,恒瑞医药,创新药,核心池,54.72,2.88,52.97,55.78,52.9,53.19,523163.0,1.5,0.9,20260720142438,0.631944444444444,-1.900322696306922,3.4404536862003843,3.3037568434963083,医疗ETF,B,66.59,2.25,71.44,56.68,0.0,False,0,0,2026-07-20公告：恒瑞医药:恒瑞医药关于回购公司A股股份的进展公告,回避,当前无优势,56.68,0
600989,宝丰能源,自动发现,今日自动发现,22.91,7.56,21.95,23.43,21.94,21.3,360473.0,2.15,1.56,20260720142439,0.6510067114093959,-2.219376867264189,4.421148587055601,4.373576309795002,,C,50.0,7.56,55.11,55.96,0.0,False,0,0,,回避,当前无优势,55.96,0
688111,金山办公,软件,核心池,237.24,6.15,229.95,243.04,223.96,223.5,303086.0,2.8,1.36,20260720142438,0.6960167714884702,-2.386438446346273,5.929630291123411,3.170254403131123,云计算ETF,B,67.43,4.86,66.96,55.93,0.0,False,0,0,,回避,当前无优势,55.93,0
688521,芯原股份,自动发现,今日自动发现,216.33,-6.59,240.22,242.0,214.33,231.6,518985.0,4.28,1.23,20260720142437,0.0722804481387785,-10.607438016528924,0.9331404842999103,-9.945050370493714,,C,50.0,-6.59,55.43,0.0,55.64,False,0,0,,回避,当前无优势,55.64,0
600036,招商银行,银行,核心池,38.6,1.53,37.95,38.79,37.89,38.02,430916.0,0.54,1.36,20260720142439,0.7888888888888911,-0.4898169631348259,1.8738453417788348,1.7127799736495364,沪深300ETF,B,59.18,1.55,67.27,55.63,0.0,False,0,0,,回避,当前无优势,55.63,0
601857,中国石油,自动发现,今日自动发现,10.8,4.96,10.37,11.11,10.36,10.29,357154.0,0.2,1.63,20260720142439,0.5866666666666683,-2.7902790279027756,4.247104247104261,4.146576663452284,,C,50.0,4.96,55.11,55.63,0.0,False,0,0,,回避,当前无优势,55.63,0
000725,京东方Ａ,自动发现,今日自动发现,5.69,-6.26,6.15,6.2,5.68,6.07,1368810.0,6.52,0.92,20260720142439,0.019230769230770512,-8.225806451612904,0.17605633802817433,-7.47967479674797,,C,50.0,-6.26,56.27,0.0,54.78,False,0,0,,回避,当前无优势,54.78,0
300604,长川科技,自动发现,今日自动发现,261.33,-6.25,288.99,296.66,259.51,278.76,841940.0,6.22,1.1,20260720142439,0.04899057873485845,-11.909256387784007,0.7013217217062939,-9.571265441710796,,C,50.0,-6.25,55.85,0.0,54.69,False,0,0,,回避,当前无优势,54.69,0
002460,赣锋锂业,锂电,核心池,45.77,-5.59,48.23,48.47,45.54,48.48,249996.0,4.39,1.25,20260720142436,0.07849829351535972,-5.570455952135333,0.5050505050505194,-5.1005598175409395,,C,50.0,-5.59,66.8,7.2,54.46,False,0,0,,回避,当前无优势,54.46,0
600050,中国联通,通信运营,核心池,4.36,2.35,4.26,4.4,4.26,4.26,118109.0,0.88,1.84,20260720142439,0.7142857142857152,-0.909090909090915,2.3474178403755985,2.3474178403755985,,C,50.0,2.35,66.14,54.06,0.0,False,0,0,,回避,当前无优势,54.06,0
002126,银轮股份,汽车零部件,核心池,40.88,-5.48,43.3,44.33,40.55,43.25,109084.0,3.23,1.26,20260720142439,0.0873015873015887,-7.782540040604546,0.8138101109741225,-5.588914549653568,,C,50.0,-5.48,66.08,6.84,54.01,False,0,0,,回避,当前无优势,54.01,0
600941,中国移动,通信运营,核心池,95.33,2.07,93.4,96.08,93.4,93.4,166595.0,1.93,1.8,20260720142439,0.7201492537313425,-0.7805995004163235,2.066381156316899,2.066381156316899,,C,50.0,2.07,66.44,53.06,0.0,False,0,0,,回避,当前无优势,53.06,0
601600,中国铝业,自动发现,今日自动发现,8.99,6.52,8.61,9.26,8.53,8.44,404489.0,3.42,1.49,20260720142437,0.6301369863013707,-2.9157667386609076,5.392731535756168,4.413472706155641,,C,50.0,6.52,55.21,52.8,0.0,False,0,0,,回避,当前无优势,52.8,0
600809,山西汾酒,白酒消费,核心池,120.29,3.48,117.0,123.17,117.0,116.24,169684.0,1.15,1.34,20260720142436,0.5332252836304708,-2.338231712267591,2.811965811965811,2.811965811965811,酒ETF,A,81.26,0.09,66.46,52.31,0.0,False,0,0,,回避,当前无优势,52.31,0
300347,泰格医药,CXO,核心池,49.95,1.9,48.36,51.32,47.95,49.02,120853.0,4.28,0.89,20260720142436,0.5934718100890212,-2.669524551831637,4.171011470281538,3.287841191066998,医疗ETF,B,66.59,1.27,66.16,52.23,0.0,False,0,0,,回避,当前无优势,52.23,0
002396,星网锐捷,自动发现,今日自动发现,28.33,-5.41,30.0,31.69,28.33,29.95,538777.0,23.44,1.22,20260720142439,0.0,-10.602713789839079,0.0,-5.566666666666675,,C,50.0,-5.41,55.46,3.42,52.1,False,0,0,,回避,当前无优势,52.1,0
600522,中天科技,自动发现,今日自动发现,31.9,-5.2,34.72,35.21,31.9,33.65,841333.0,7.34,1.22,20260720142439,0.0,-9.400738426583366,0.0,-8.122119815668205,,C,50.0,-5.2,55.85,0.55,51.54,False,0,0,,回避,当前无优势,51.54,0
000651,格力电器,家电消费,核心池,40.15,0.5,39.8,40.25,39.73,39.95,195332.0,0.88,1.07,20260720142436,0.8076923076923062,-0.248447204968949,1.0571356657437692,0.8793969849246297,沪深300ETF,B,59.18,0.52,62.58,51.02,0.0,False,0,0,2026-07-16公告：格力电器:关于持股5%以上股东股份补充质押的公告,回避,当前无优势,51.02,0
300760,迈瑞医疗,医疗器械,核心池,150.42,0.66,147.61,152.9,146.76,149.43,191184.0,1.05,1.0,20260720142436,0.5960912052117244,-1.6219751471550192,2.493867538838912,1.9036650633425634,医疗ETF,B,66.59,0.03,66.56,50.7,0.0,False,0,0,,回避,当前无优势,50.7,0
601899,紫金矿业,有色金属,核心池,28.86,1.76,28.36,29.45,28.29,28.36,668639.0,1.12,0.95,20260720142436,0.4913793103448278,-2.0033955857385433,2.0148462354188768,1.7630465444287813,有色金属ETF,C,53.85,3.17,67.65,49.55,0.0,False,0,0,,回避,当前无优势,49.55,0
600309,万华化学,自动发现,今日自动发现,70.95,1.3,70.07,71.68,68.88,70.04,355503.0,1.61,1.49,20260720142439,0.7392857142857139,-1.0184151785714302,3.005226480836254,1.2558869701726927,,C,50.0,1.3,55.1,47.88,0.0,False,0,0,,回避,当前无优势,47.88,0
300759,康龙化成,自动发现,今日自动发现,36.36,2.48,34.98,38.1,34.5,35.48,400537.0,7.68,0.99,20260720142439,0.5166666666666663,-4.566929133858277,5.391304347826087,3.945111492281317,,C,50.0,2.48,55.21,47.3,0.0,False,0,0,,回避,当前无优势,47.3,0
601869,长飞光纤,自动发现,今日自动发现,374.5,3.58,370.7,396.88,346.22,361.57,759935.0,5.02,1.52,20260720142438,0.5582313462297669,-5.638984075791164,8.168216740800638,1.0250876719719582,,C,50.0,3.58,55.76,47.15,0.0,False,0,0,,回避,当前无优势,47.15,0
300033,同花顺,金融科技,核心池,221.44,2.73,217.0,229.0,217.0,215.56,367813.0,3.74,1.16,20260720142436,0.36999999999999983,-3.3013100436681264,2.0460829493087473,2.0460829493087473,大数据ETF,B,65.23,1.53,67.13,47.06,0.0,False,0,0,,回避,当前无优势,47.06,0
600489,中金黄金,黄金,核心池,19.36,1.57,19.09,19.83,19.0,19.06,156396.0,1.66,1.13,20260720142436,0.4337349397590364,-2.3701462430660514,1.8947368421052602,1.4143530644316282,黄金ETF,B,64.15,1.4,66.39,46.43,0.0,False,0,0,,回避,当前无优势,46.43,0
600547,山东黄金,黄金,核心池,23.99,0.97,23.65,24.55,23.54,23.76,147368.0,1.69,1.11,20260720142437,0.44554455445544416,-2.28105906313647,1.9116397621070425,1.4376321353065435,黄金ETF,B,64.15,0.8,66.34,45.0,0.0,False,0,0,,回避,当前无优势,45.0,0
002415,海康威视,安防AI,核心池,34.0,2.56,33.68,34.82,33.52,33.15,298744.0,0.96,1.3,20260720142436,0.36923076923076764,-2.3549684089603673,1.4319809069212264,0.9501187648456089,,C,50.0,2.56,66.95,43.16,0.0,False,0,0,,回避,当前无优势,43.16,0
601688,华泰证券,券商,核心池,20.17,1.51,19.98,20.57,19.92,19.87,155572.0,1.05,1.17,20260720142436,0.38461538461538547,-1.9445794846864262,1.2550200803212785,0.9509509509509684,证券ETF,B,63.29,0.78,66.38,42.92,0.0,False,0,0,,回避,当前无优势,42.92,0
603993,洛阳钼业,有色金属,核心池,17.63,1.26,17.7,18.19,17.41,17.41,396562.0,1.27,1.06,20260720142438,0.28205128205128016,-3.0786146234194733,1.2636415852957938,-0.39548022598869803,有色金属ETF,C,53.85,2.67,67.2,41.44,0.0,False,0,0,,回避,当前无优势,41.44,0
600030,中信证券,券商,核心池,27.88,1.01,27.76,28.39,27.76,27.6,446407.0,1.3,1.12,20260720142436,0.19047619047618672,-1.7964071856287456,0.4322766570605152,0.4322766570605152,证券ETF,B,63.29,0.28,67.3,41.3,0.0,False,0,0,,回避,当前无优势,41.3,0
603629,利通电子,自动发现,今日自动发现,95.2,4.86,96.88,99.87,93.85,90.79,356303.0,10.08,1.36,20260720142440,0.22425249169435318,-4.6760789025733445,1.4384656366542403,-1.7341040462427681,,C,50.0,4.86,55.1,40.9,0.0,False,0,0,,回避,当前无优势,40.9,0
002241,歌尔股份,消费电子,核心池,22.93,-0.35,22.53,23.39,22.2,23.01,212436.0,2.96,0.93,20260720142439,0.6134453781512602,-1.966652415562209,3.288288288288288,1.7754105636928585,,C,50.0,-0.35,66.65,40.48,0.0,False,0,0,,回避,当前无优势,40.48,0
600588,用友网络,软件,核心池,8.95,1.47,8.93,9.23,8.86,8.82,50704.0,1.65,1.16,20260720142439,0.2432432432432422,-3.0335861321776902,1.0158013544018019,0.2239641657334701,云计算ETF,B,67.43,0.18,65.41,39.01,0.0,False,0,0,,回避,当前无优势,39.01,0
300059,东方财富,券商,核心池,19.86,0.81,19.8,20.43,19.8,19.7,633210.0,2.36,1.05,20260720142436,0.09523809523809336,-2.7900146842878115,0.3030303030302939,0.3030303030302939,证券ETF,B,63.29,0.08,67.6,35.28,0.0,False,0,0,,回避,当前无优势,35.28,0
603881,数据港,数据中心,核心池,23.9,1.88,24.0,25.57,23.62,23.46,95783.0,4.55,0.88,20260720142437,0.1435897435897424,-6.531091122409083,1.1854360711261558,-0.4166666666666763,,C,50.0,1.88,65.96,35.26,0.0,False,0,0,,回避,当前无优势,35.26,0
002439,启明星辰,网络安全,核心池,13.19,0.53,13.12,13.54,13.08,13.12,42696.0,4.4,1.17,20260720142439,0.23913043478260795,-2.584933530280642,0.8409785932721681,0.5335365853658569,,C,50.0,0.53,65.26,34.37,0.0,False,0,0,,回避,当前无优势,34.37,0
688702,盛科通信-U,自动发现,今日自动发现,329.76,5.69,351.08,365.96,328.01,312.0,532318.0,7.5,1.31,20260720142438,0.046113306982872214,-9.89179145261777,0.5335203195024452,-6.072689985188562,,C,50.0,5.69,55.45,34.16,0.0,False,0,0,,回避,当前无优势,34.16,0
603127,昭衍新药,自动发现,今日自动发现,45.88,-4.28,43.14,48.48,43.14,47.93,398651.0,13.83,1.48,20260720142439,0.5131086142322104,-5.363036303630353,6.351414000927225,6.351414000927225,,C,50.0,-4.28,55.2,31.9,0.0,False,0,0,,回避,当前无优势,31.9,0
002920,德赛西威,智能驾驶,核心池,81.56,-0.71,82.17,83.48,81.01,82.14,48956.0,1.0,0.76,20260720142439,0.2226720647773269,-2.29995208433158,0.678928527342304,-0.7423633929658058,,C,50.0,-0.71,65.38,28.92,0.0,False,0,0,,回避,当前无优势,28.92,0
300442,润泽科技,数据中心,核心池,65.25,1.38,68.8,70.62,64.55,64.36,253676.0,2.29,1.2,20260720142436,0.1153212520593084,-7.604078164825834,1.0844306738962084,-5.159883720930225,,C,50.0,1.38,66.81,27.01,0.0,False,0,0,,回避,当前无优势,27.01,0
000100,TCL科技,自动发现,今日自动发现,4.95,-1.0,5.01,5.1,4.93,5.0,358853.0,3.55,0.9,20260720142439,0.11764705882353217,-2.941176470588225,0.40567951318459805,-1.197604790419149,,C,50.0,-1.0,55.11,23.61,0.0,False,0,0,,回避,当前无优势,23.61,0
300454,深信服,网络安全,核心池,107.57,0.08,112.6,114.79,107.2,107.48,230481.0,7.19,1.24,20260720142436,0.048748353096177886,-6.289746493597015,0.345149253731325,-4.467140319715812,,C,50.0,0.08,66.73,23.19,0.0,False,0,0,,回避,当前无优势,23.19,0
600845,宝信软件,数据中心,核心池,18.36,-1.55,18.82,19.01,18.3,18.65,29907.0,0.75,0.76,20260720142437,0.08450704225351922,-3.419253024723845,0.3278688524590123,-2.444208289054206,,C,50.0,-1.55,64.95,21.76,0.0,False,0,0,,回避,当前无优势,21.76,0
688561,奇安信,网络安全,核心池,24.62,-3.11,25.41,25.9,24.48,25.41,23691.0,1.38,1.04,20260720142437,0.09859154929577518,-4.942084942084934,0.5718954248365993,-3.1090121999212905,,C,50.0,-3.11,64.75,16.74,0.0,False,0,0,,回避,当前无优势,16.74,0
002475,立讯精密,消费电子,核心池,56.17,-3.0,58.5,59.88,56.16,57.91,606331.0,1.42,0.95,20260720142439,0.0026881720430121238,-6.195724782899137,0.017806267806275144,-3.982905982905982,,C,50.0,-3.0,67.57,14.72,0.0,False,0,0,,回避,当前无优势,14.72,0
300433,蓝思科技,消费电子,核心池,33.41,-2.42,35.94,36.43,33.15,34.24,396314.0,2.28,1.14,20260720142436,0.07926829268292619,-8.289870985451564,0.7843137254901933,-7.039510294936013,,C,50.0,-2.42,67.2,13.37,0.0,False,0,0,,回避,当前无优势,13.37,0
600487,亨通光电,自动发现,今日自动发现,56.18,-3.78,60.39,60.89,55.21,58.39,1175694.0,8.21,1.17,20260720142438,0.17077464788732374,-7.735260305468882,1.7569280927368203,-6.97135287299222,,C,50.0,-3.78,56.14,9.1,0.0,False,0,0,,回避,当前无优势,9.1,0
002432,九安医疗,自动发现,今日自动发现,77.03,-2.74,87.12,87.12,77.03,79.2,629385.0,16.2,2.87,20260720142439,0.0,-11.581726354453625,0.0,-11.581726354453625,,C,50.0,-2.74,55.6,0.0,0.0,False,0,0,,回避,当前无优势,0.0,0
