code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open,etf_name,etf_grade,etf_score,relative_strength,quality_score,quick_profit_score,oversold_score,explosion_index,explosion_reason,held,cost,position_pnl,event_note,event_risk_value,event_hard_veto,signal,action,final_score,priority,life_stage,coach_score,candidate_grade,recommend_reasons,deduct_reasons,human_adjust,coach_action,coach_priority
300139,晓程科技,自动发现,今日自动发现,40.09,1.39,39.32,42.58,38.5,39.54,232242.0,24.8,2.0,20260723142624,0.3897058823529422,-5.8478158759981085,4.129870129870139,1.9582909460834186,,C,50.0,1.39,54.73,59.24,0.0,18.0,换手率偏高；距日内高点较远,False,0.0,0,,0.0,False,回避,当前无优势,59.24,0.0,未知,59.24,C,明显强于行业；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,回踩候选：当前不买，进入观察池,3
603259,药明康德,自动发现,今日自动发现,127.09,0.95,126.0,129.18,124.22,125.9,514952.0,1.65,0.65,20260723142626,0.5786290322580645,-1.6178975073540824,2.310417002093068,0.8650793650793576,,C,50.0,0.95,55.42,59.03,0.0,0.0,,False,0.0,0,,0.0,False,回避,当前无优势,59.03,0.0,未知,59.03,C,开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,回踩候选：当前不买，进入观察池,3
600172,黄河旋风,自动发现,今日自动发现,11.68,3.18,11.56,12.45,11.4,11.32,229807.0,15.06,1.36,20260723142623,0.26666666666666633,-6.184738955823288,2.4561403508771784,1.038062283737018,,C,50.0,3.18,44.72,58.76,0.0,28.0,事件风险+10；换手率偏高；距日内高点较远,False,0.0,0,近期有业绩公告，需关注单季度环比：黄河旋风:2026年半年度业绩预告,10.0,False,回避,当前无优势,58.76,0.0,未知,58.76,C,明显强于行业；量能较健康；开盘后仍有承接；当日未明显追高,冲高回落,0.0,回踩候选：当前不买，进入观察池,3
600206,有研新材,自动发现,今日自动发现,41.06,1.03,41.12,42.5,40.0,40.64,322704.0,9.2,0.91,20260723142622,0.42400000000000093,-3.3882352941176364,2.649999999999997,-0.1459143968871479,,C,50.0,1.03,55.02,56.0,0.0,0.0,,False,0.0,0,,0.0,False,回避,当前无优势,56.0,0.0,未知,56.0,C,量能较健康；当日未明显追高,无明显额外扣分,0.0,回踩候选：当前不买，进入观察池,3
000506,招金黄金,自动发现,今日自动发现,13.18,1.23,13.03,13.64,12.87,13.02,132951.0,10.84,1.83,20260723142624,0.40259740259740256,-3.372434017595316,2.4087024087024123,1.1511895625479607,,C,50.0,1.23,44.25,55.81,0.0,10.0,事件风险+10,False,0.0,0,近期有业绩公告，需关注单季度环比：招金黄金:2026年半年度业绩预告,10.0,False,回避,当前无优势,55.81,0.0,未知,55.81,C,明显强于行业；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,回踩候选：当前不买，进入观察池,3
002536,飞龙股份,自动发现,今日自动发现,49.53,3.08,49.91,52.86,49.02,48.05,226955.0,8.13,0.99,20260723142624,0.1328124999999996,-6.29965947786606,1.040391676866581,-0.7613704668403054,,C,50.0,3.08,54.71,55.65,0.0,23.0,冲高回落明显；距日内高点较远,False,0.0,0,,0.0,False,回避,当前无优势,55.65,0.0,未知,55.65,C,明显强于行业；量能较健康；当日未明显追高,冲高回落,0.0,回踩候选：当前不买，进入观察池,3
603538,美诺华,自动发现,今日自动发现,29.05,-0.62,28.52,30.25,27.82,29.23,197705.0,20.27,1.02,20260723142622,0.5061728395061731,-3.966942148760333,4.421279654924515,1.8583450210378771,,C,50.0,-0.62,54.59,55.56,0.0,10.0,换手率偏高,False,0.0,0,,0.0,False,回避,当前无优势,55.56,0.0,未知,55.56,C,量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,回踩候选：当前不买，进入观察池,3
000975,山金国际,自动发现,今日自动发现,22.79,1.2,22.6,23.66,22.31,22.52,274080.0,4.74,2.1,20260723142624,0.3555555555555555,-3.6770921386306,2.151501568803238,0.8407079646017612,,C,50.0,1.2,44.88,54.6,0.0,10.0,事件风险+10,False,0.0,0,近期有业绩公告，需关注单季度环比：山金国际:2026年半年度业绩预增公告,10.0,False,回避,当前无优势,54.6,0.0,未知,54.6,C,明显强于行业；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,回踩候选：当前不买，进入观察池,3
600489,中金黄金,自动发现,今日自动发现,22.38,1.22,22.3,23.17,21.91,22.11,228721.0,2.09,1.1,20260723142624,0.37301587301587164,-3.409581355200697,2.1451392058420726,0.35874439461882623,,C,50.0,1.22,44.72,54.27,0.0,10.0,事件风险+10,False,0.0,0,近期有业绩公告，需关注单季度环比：中金黄金:中金黄金股份有限公司2026年半年度业绩预增公告,10.0,False,回避,当前无优势,54.27,0.0,未知,54.27,C,明显强于行业；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,回踩候选：当前不买，进入观察池,3
600869,远东股份,自动发现,今日自动发现,15.44,1.25,15.57,16.32,15.14,15.25,161276.0,4.62,0.96,20260723142625,0.2542372881355924,-5.392156862745101,1.9815059445178251,-0.8349389852280065,,C,50.0,1.25,54.42,52.56,0.0,8.0,距日内高点较远,False,0.0,0,,0.0,False,回避,当前无优势,52.56,0.0,未知,52.56,C,明显强于行业；量能较健康；当日未明显追高,冲高回落,0.0,回踩候选：当前不买，进入观察池,3
002155,湖南黄金,自动发现,今日自动发现,23.28,1.17,23.01,23.8,22.76,23.01,126469.0,3.48,1.19,20260723142624,0.5,-2.1848739495798353,2.284710017574687,1.1734028683181297,,C,50.0,1.17,19.2,52.37,0.0,35.0,事件风险+35,False,0.0,0,风险公告：湖南黄金:关于副总经理辞职的公告；近期有业绩公告，需关注单季度环比：湖南黄金:2026年半年度业绩预告,35.0,False,回避,当前无优势,52.37,0.0,未知,52.37,C,量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,回踩候选：当前不买，进入观察池,3
605111,新洁能,自动发现,今日自动发现,55.48,-1.11,56.65,56.98,53.0,56.1,151115.0,6.6,1.16,20260723142625,0.6231155778894469,-2.6325026325026313,4.6792452830188624,-2.0653133274492474,,C,50.0,-1.11,54.36,50.79,0.0,0.0,,False,0.0,0,,0.0,False,回避,当前无优势,50.79,0.0,未知,50.79,C,量能较健康；当日未明显追高,弱于行业,0.0,回踩候选：当前不买，进入观察池,3
000636,风华高科,自动发现,今日自动发现,42.52,2.95,44.0,45.43,42.48,41.3,575540.0,11.26,1.31,20260723142624,0.013559322033900412,-6.405458947831821,0.09416195856875031,-3.3636363636363575,,C,50.0,2.95,55.52,49.78,0.0,33.0,冲高回落明显；开盘后显著走弱；距日内高点较远,False,0.0,0,,0.0,False,回避,当前无优势,49.78,0.0,未知,49.78,C,明显强于行业；量能较健康；当日未明显追高,冲高回落,0.0,回踩候选：当前不买，进入观察池,3
603296,华勤技术,自动发现,今日自动发现,88.8,1.29,90.0,91.88,86.0,87.67,499575.0,7.01,1.93,20260723142625,0.47619047619047605,-3.352198519808447,3.2558139534883734,-1.333333333333342,,C,50.0,1.29,20.4,49.06,0.0,35.0,事件风险+35,False,0.0,0,股东减持风险：华勤技术:华勤技术股东减持股份结果公告；近期有业绩公告，需关注单季度环比：华勤技术:华勤技术2026年半年度业绩预增公告,35.0,False,回避,当前无优势,49.06,0.0,未知,49.06,C,明显强于行业；量能较健康；当日未明显追高,无明显额外扣分,0.0,回踩候选：当前不买，进入观察池,3
000811,冰轮环境,自动发现,今日自动发现,42.84,-0.28,43.19,47.26,41.3,42.96,257946.0,5.96,1.36,20260723142624,0.25838926174496746,-9.352517985611497,3.7288135593220417,-0.8103727714748654,,C,50.0,-0.28,54.82,48.53,0.0,0.0,,False,0.0,0,,0.0,False,回避,当前无优势,48.53,0.0,未知,48.53,C,量能较健康；当日未明显追高,无明显额外扣分,0.0,回踩候选：当前不买，进入观察池,3
603083,剑桥科技,自动发现,今日自动发现,168.65,0.95,172.0,180.0,165.01,167.06,385956.0,8.09,0.99,20260723142626,0.24282855236824633,-6.305555555555554,2.205926913520395,-1.9476744186046502,,C,50.0,0.95,45.17,48.15,0.0,18.0,事件风险+10；距日内高点较远,False,0.0,0,近期有业绩公告，需关注单季度环比：剑桥科技:2026年半年度业绩预增公告,10.0,False,回避,当前无优势,48.15,0.0,未知,48.15,C,量能较健康；当日未明显追高,冲高回落,0.0,回踩候选：当前不买，进入观察池,3
600536,中国软件,软件,核心池,34.01,-2.55,34.2,34.77,33.68,34.9,95877.0,3.33,0.66,20260723142621,0.3027522935779791,-2.1857923497267895,0.9798099762470258,-0.5555555555555647,云计算ETF,E,18.46,0.39,55.96,36.41,0.0,45.0,事件风险+10；所属ETF为E级,True,0.0,0,近期有业绩公告，需关注单季度环比：中国软件:中国软件2026年半年度业绩预告,10.0,False,持仓保留,继续观察；持续弱于ETF时再降仓,36.41,6.0,退潮,22.41,持仓,当日未明显追高,爆雷指数偏高；所属行业偏弱；板块处于退潮阶段,0.0,继续观察；持续弱于ETF时再降仓,2
002428,云南锗业,自动发现,今日自动发现,75.78,0.77,76.02,79.39,75.3,75.2,384097.0,7.62,1.0,20260723142624,0.11735941320293486,-4.547172187932991,0.6374501992031822,-0.31570639305444903,,C,50.0,0.77,45.17,47.71,0.0,18.0,事件风险+10；距日内高点较远,False,0.0,0,近期有业绩公告，需关注单季度环比：云南锗业:2026年半年度业绩预告,10.0,False,回避,当前无优势,47.71,0.0,未知,47.71,D,量能较健康；当日未明显追高,冲高回落,0.0,禁止追入/暂时回避,1
300408,三环集团,自动发现,今日自动发现,104.98,1.94,107.17,112.2,104.62,102.98,784023.0,3.87,1.03,20260723142624,0.04749340369393133,-6.434937611408198,0.3441024660676639,-2.043482317812817,,C,50.0,1.94,45.79,47.46,0.0,28.0,事件风险+10；开盘后显著走弱；距日内高点较远,False,0.0,0,近期有业绩公告，需关注单季度环比：三环集团:2026年半年度业绩预告,10.0,False,回避,当前无优势,47.46,0.0,未知,47.46,D,明显强于行业；量能较健康；当日未明显追高,冲高回落,0.0,禁止追入/暂时回避,1
600988,赤峰黄金,自动发现,今日自动发现,38.12,-0.26,38.23,40.78,37.22,38.22,396936.0,6.12,1.47,20260723142625,0.2528089887640444,-6.522805296714084,2.4180548092423315,-0.28773214752811915,,C,50.0,-0.26,45.2,47.28,0.0,10.0,事件风险+10,False,0.0,0,近期有业绩公告，需关注单季度环比：赤峰黄金:赤峰黄金2026年半年度业绩预增公告,10.0,False,回避,当前无优势,47.28,0.0,未知,47.28,D,量能较健康；当日未明显追高,无明显额外扣分,0.0,禁止追入/暂时回避,1
688146,中船特气,自动发现,今日自动发现,211.51,0.72,211.2,219.86,205.0,210.0,249270.0,8.01,0.68,20260723142625,0.4380888290713314,-3.797871372691719,3.175609756097564,0.14678030303030276,,C,50.0,0.72,34.79,47.15,0.0,20.0,事件风险+20,False,0.0,0,近期有业绩公告，需关注单季度环比：中船特气:中船特气2026年半年度报告；近期有业绩公告，需关注单季度环比：中船特气:中船特气2026年半年度报告摘要,20.0,False,回避,当前无优势,47.15,0.0,未知,47.15,D,开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,禁止追入/暂时回避,1
603127,昭衍新药,自动发现,今日自动发现,48.11,0.1,47.82,51.35,47.82,48.06,266639.0,8.59,0.77,20260723142623,0.08215297450424902,-6.309639727361249,0.6064408197406834,0.6064408197406834,,C,50.0,0.1,44.85,46.46,0.0,18.0,事件风险+10；距日内高点较远,False,0.0,0,近期有业绩公告，需关注单季度环比：昭衍新药:北京昭衍新药研究中心股份有限公司2026年半年度业绩公告,10.0,False,回避,当前无优势,46.46,0.0,未知,46.46,D,开盘后仍有承接；当日未明显追高,冲高回落,0.0,禁止追入/暂时回避,1
300738,奥飞数据,自动发现,今日自动发现,22.52,-1.75,22.5,23.32,22.21,22.92,158691.0,7.07,0.95,20260723142624,0.27927927927927826,-3.430531732418529,1.3957676722197165,0.0888888888888939,,C,50.0,-1.75,54.4,45.99,0.0,0.0,,False,0.0,0,,0.0,False,回避,当前无优势,45.99,0.0,未知,45.99,D,量能较健康；开盘后仍有承接；当日未明显追高,弱于行业,0.0,禁止追入/暂时回避,1
603678,火炬电子,自动发现,今日自动发现,44.09,0.23,44.7,48.39,43.9,43.99,133906.0,6.11,1.31,20260723142623,0.042316258351894155,-8.886133498656745,0.43280182232348086,-1.3646532438478687,,C,50.0,0.23,54.25,45.28,0.0,8.0,距日内高点较远,False,0.0,0,,0.0,False,回避,当前无优势,45.28,0.0,未知,45.28,D,量能较健康；当日未明显追高,冲高回落,0.0,禁止追入/暂时回避,1
301165,锐捷网络,自动发现,今日自动发现,126.39,0.31,132.3,139.47,124.08,126.0,550907.0,3.77,1.35,20260723142624,0.1500974658869397,-9.378360937836094,1.8617021276595702,-4.467120181405903,,C,50.0,0.31,55.48,43.35,0.0,18.0,开盘后显著走弱；距日内高点较远,False,0.0,0,,0.0,False,回避,当前无优势,43.35,0.0,未知,43.35,D,量能较健康；当日未明显追高,冲高回落,0.0,禁止追入/暂时回避,1
688797,臻宝科技,自动发现,今日自动发现,365.06,-2.91,369.95,382.25,352.66,376.0,148855.0,13.95,0.81,20260723142623,0.4190604934099354,-4.497056899934593,3.516134520501324,-1.3218002432761167,,C,50.0,-2.91,54.35,43.28,0.0,0.0,,False,0.0,0,,0.0,False,回避,当前无优势,43.28,0.0,未知,43.28,D,量能较健康；当日未明显追高,弱于行业,0.0,禁止追入/暂时回避,1
601208,东材科技,自动发现,今日自动发现,41.2,-0.46,41.93,43.96,41.03,41.39,214088.0,5.01,0.83,20260723142626,0.058020477815700244,-6.278434940855315,0.41433097733365454,-1.7409968995945602,,C,50.0,-0.46,54.66,43.21,0.0,0.0,,False,0.0,0,,0.0,False,回避,当前无优势,43.21,0.0,未知,43.21,D,量能较健康；当日未明显追高,无明显额外扣分,0.0,禁止追入/暂时回避,1
002409,雅克科技,自动发现,今日自动发现,147.5,-1.57,151.98,154.36,144.31,149.86,447690.0,9.44,0.91,20260723142624,0.3174129353233825,-4.4441565172324555,2.2105190215508275,-2.9477562837215365,,C,50.0,-1.57,55.3,43.15,0.0,0.0,,False,0.0,0,,0.0,False,回避,当前无优势,43.15,0.0,未知,43.15,D,量能较健康；当日未明显追高,弱于行业,0.0,禁止追入/暂时回避,1
300285,国瓷材料,自动发现,今日自动发现,60.29,0.1,62.0,65.5,60.23,60.23,827120.0,15.39,1.51,20260723142621,0.011385199240987142,-7.954198473282448,0.09961813049974566,-2.758064516129033,,C,50.0,0.1,55.84,42.78,0.0,28.0,换手率偏高；开盘后显著走弱；距日内高点较远,False,0.0,0,,0.0,False,回避,当前无优势,42.78,0.0,未知,42.78,D,量能较健康；当日未明显追高,冲高回落,0.0,禁止追入/暂时回避,1
605376,博迁新材,自动发现,今日自动发现,144.95,-0.05,149.83,159.52,144.0,145.02,233068.0,5.91,1.19,20260723142626,0.061211340206184794,-9.133650952858584,0.6597222222222143,-3.2570246279116533,,C,50.0,-0.05,54.73,42.32,0.0,0.0,,False,0.0,0,,0.0,False,回避,当前无优势,42.32,0.0,未知,42.32,D,量能较健康；当日未明显追高,无明显额外扣分,0.0,禁止追入/暂时回避,1
301666,大普微-UW,自动发现,今日自动发现,499.66,-0.39,505.01,532.0,498.0,501.63,177319.0,12.94,0.82,20260723142621,0.04882352941176544,-6.07894736842105,0.33333333333334103,-1.0593849626740037,,C,50.0,-0.39,44.5,42.15,0.0,10.0,事件风险+10,False,0.0,0,近期有业绩公告，需关注单季度环比：大普微:2026年半年度业绩预告,10.0,False,回避,当前无优势,42.15,0.0,未知,42.15,D,量能较健康；当日未明显追高,无明显额外扣分,0.0,禁止追入/暂时回避,1
688808,联讯仪器,自动发现,今日自动发现,1893.78,0.3,1973.0,2009.0,1870.0,1888.08,218795.0,5.83,0.75,20260723142623,0.17107913669064728,-5.735191637630665,1.2716577540107021,-4.015205271160671,,C,50.0,0.3,44.68,42.15,0.0,28.0,事件风险+10；开盘后显著走弱；距日内高点较远,False,0.0,0,近期有业绩公告，需关注单季度环比：联讯仪器:2026年半年度业绩预告的自愿性披露公告,10.0,False,回避,当前无优势,42.15,0.0,未知,42.15,D,当日未明显追高,冲高回落,0.0,禁止追入/暂时回避,1
688498,源杰科技,自动发现,今日自动发现,1413.0,-0.14,1439.98,1520.0,1409.99,1415.0,754256.0,4.22,0.82,20260723142625,0.027361148986455697,-7.039473684210529,0.2134766913240549,-1.873637133849082,,C,50.0,-0.14,45.76,41.6,0.0,10.0,事件风险+10,False,0.0,0,近期有业绩公告，需关注单季度环比：源杰科技:陕西源杰半导体科技股份有限公司2026年半年度业绩预告的自愿性披露公告,10.0,False,回避,当前无优势,41.6,0.0,未知,41.6,D,量能较健康；当日未明显追高,无明显额外扣分,0.0,禁止追入/暂时回避,1
600487,亨通光电,自动发现,今日自动发现,55.08,-0.07,56.11,58.18,55.05,55.12,926189.0,6.68,0.77,20260723142625,0.00958466453674157,-5.328291509109661,0.054495912806551416,-1.8356799144537583,,C,50.0,-0.07,45.93,41.57,0.0,10.0,事件风险+10,False,0.0,0,近期有业绩公告，需关注单季度环比：亨通光电:亨通光电2026年半年度业绩预增公告,10.0,False,回避,当前无优势,41.57,0.0,未知,41.57,D,当日未明显追高,无明显额外扣分,0.0,禁止追入/暂时回避,1
600522,中天科技,自动发现,今日自动发现,32.6,0.31,33.02,33.99,32.32,32.5,614401.0,5.43,0.71,20260723142625,0.16766467065868315,-4.089438070020601,0.8663366336633782,-1.2719563900666309,,C,50.0,0.31,45.58,41.49,0.0,18.0,事件风险+10；距日内高点较远,False,0.0,0,近期有业绩公告，需关注单季度环比：中天科技:江苏中天科技股份有限公司2026年半年度业绩预增公告,10.0,False,回避,当前无优势,41.49,0.0,未知,41.49,D,当日未明显追高,冲高回落,0.0,禁止追入/暂时回避,1
002491,通鼎互联,自动发现,今日自动发现,16.35,-0.67,16.65,17.62,16.22,16.46,252462.0,12.68,1.07,20260723142624,0.09285714285714454,-7.207718501702609,0.8014796547472391,-1.8018018018017834,,C,50.0,-0.67,44.8,41.19,0.0,10.0,事件风险+10,False,0.0,0,近期有业绩公告，需关注单季度环比：通鼎互联:2026年半年度业绩预告,10.0,False,回避,当前无优势,41.19,0.0,未知,41.19,D,量能较健康；当日未明显追高,无明显额外扣分,0.0,禁止追入/暂时回避,1
